"x","y","canopy_height","mean_annual_precipitation","percentage_tree_cover","globcover_numeric","globcover_label","intact_forest","forest_zone","total_burnt_area","mean_burnt_area","height_cat","firesize"
-86.25,31.25,23.495,1500.66666666667,58.349723815918,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,12.6754356101155,0.905388257865395,"small","small_no_fire"
-85.75,10.25,15.15,1712.875,37.8511123657227,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,64.2821783125401,4.59158416518143,"small","big_fire"
-85.75,11.25,15.9,1748.375,35.2116661071777,110,"Mosaic forest or shrubland (50-70%) / grassland (20-50%)","Non-Intact Forest",TRUE,25.3438335955143,1.81027382825102,"small","big_fire"
-85.75,14.25,19.175,1666.66666666667,64.1738891601562,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,36.344714127481,2.59605100910578,"small","big_fire"
-85.75,14.75,14.8333333333333,1508.11111111111,67.0869445800781,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,50.7760574370623,3.62686124550445,"small","big_fire"
-85.75,15.25,12.5642857142857,1690.11111111111,67.5894470214844,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,31.6147489547729,2.25819635391235,"small","big_fire"
-85.75,30.25,14.975,1548.375,42.9416656494141,100,"Closed to open (>15%) mixed broadleaved and needleleaved forest (>5m)","Non-Intact Forest",TRUE,21.5120665878057,1.53657618484327,"small","big_fire"
-85.75,30.75,20.8961538461538,1507.66666666667,68.6530532836914,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,9.62210082262754,0.687292915901967,"small","small_no_fire"
-85.75,35.25,23.1375,1511.11111111111,75.5813903808594,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,2.28719816356897,0.163371297397784,"small","small_no_fire"
-85.25,14.25,16.25,1959.55555555556,82.9038925170898,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,12.6733106002212,0.905236471444368,"small","small_no_fire"
-85.25,14.75,24.85,1934.33333333333,83.5033340454102,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,13.0819047093391,0.934421764952796,"small","small_no_fire"
-85.25,30.25,18.325,1551.44444444444,80.7944412231445,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,49.0436258539557,3.50311613242541,"small","big_fire"
-84.75,30.25,21.1511904761905,1510.66666666667,88.9572219848633,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,237.019565165043,16.9299689403602,"small","big_fire"
-84.25,34.75,30.4666666666667,1611,88.6175003051758,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,6.38610484451056,0.456150346036468,"tall","small_no_fire"
-84.25,35.25,28.8,1526.66666666667,87.4363861083984,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,5.92727965116501,0.423377117940358,"medium","small_no_fire"
-83.75,22.75,12.44375,1506.57142857143,36.1272239685059,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,9.58776988089085,0.684840705777918,"small","small_no_fire"
-83.75,34.75,28.3166666666667,1682.44444444444,84.7788925170898,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,12.865673288703,0.918976663478783,"medium","small_no_fire"
-83.75,35.25,27,1664.11111111111,89.1755523681641,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,10.0802452862263,0.720017520444734,"medium","small_no_fire"
-83.25,34.75,26.1083333333333,1612.77777777778,81.1347198486328,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,6.95460775494576,0.49675769678184,"medium","small_no_fire"
-83.25,35.25,18,1735.77777777778,85.4322204589844,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,1.23099772632122,0.0879284090229443,"small","small_no_fire"
-82.75,35.25,26,1677.22222222222,86.5258331298828,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,13.2398348897696,0.945702492126397,"medium","small_no_fire"
-80.25,26.25,3.34225352112676,1509.33333333333,29.0163879394531,170,"Closed (>40%) broadleaved forest or shrubland permanently flooded - Saline or brackish water","Non-Intact Forest",TRUE,82.2340203151107,5.87385859393648,"small","big_fire"
-79.75,22.25,8.83125,1525.88888888889,63.3238906860352,110,"Mosaic forest or shrubland (50-70%) / grassland (20-50%)","Non-Intact Forest",TRUE,15.2343240231276,1.08816600165197,"small","small_no_fire"
-79.25,-2.25,8.425,1577.33333333333,27.6544437408447,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.10459581762552,0.0788997012589659,"small","small_no_fire"
-79.25,-1.75,14.8,1603.88888888889,25.7911109924316,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.80695205926895,0.129068004233497,"small","small_no_fire"
-79.25,-1.25,11.575,1941.22222222222,35.7449989318848,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,2.50522451847792,0.178944608462708,"small","small_no_fire"
-78.75,-4.75,30.7,1721.55555555556,91.5505523681641,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,1.23262171447277,0.0880444081766265,"tall","small_no_fire"
-78.75,-0.25,23.7,1909,67.4400024414062,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,2.72832594811916,0.194880424865655,"small","small_no_fire"
-78.25,-5.25,8.35,1885.77777777778,82.7955551147461,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.0803883746266365,0.00574202675904546,"small","small_no_fire"
-78.25,-1.25,10.7,1746.11111111111,70.5219421386719,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.107184499502182,0.00765603567872729,"small","small_no_fire"
-78.25,0.75,7.13333333333333,1571.44444444444,65.0458297729492,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,25.2226357385516,1.80161683846797,"small","big_fire"
-78.25,8.75,35.65,1921.44444444444,42.2569427490234,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,11.20493812114,0.800352722938572,"tall","small_no_fire"
-77.75,-5.25,35.85,1856.88888888889,90.6691665649414,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.053592249751091,0.00382801783936364,"tall","small_no_fire"
-77.75,1.25,8,1996.55555555556,53.5027770996094,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,10.9218395724893,0.780131398034947,"small","small_no_fire"
-77.75,8.25,33.75,1993.11111111111,75.4288864135742,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,8.4594844058156,0.604248886129686,"tall","small_no_fire"
-77.75,8.75,22.725,1756.77777777778,70.5008316040039,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,4.62699077278376,0.330499340913125,"small","small_no_fire"
-77.75,18.25,11.25,1951.88888888889,72.6255569458008,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,10.0977143868804,0.7212653133486,"small","small_no_fire"
-77.25,0.75,11.7,1996.55555555556,83.8519439697266,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.174174815416336,0.012441058244024,"small","small_no_fire"
-77.25,18.25,9.76,1764.55555555556,64.7905578613281,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.17902947962284,0.0842163914016315,"small","small_no_fire"
-76.75,-5.75,28.1833333333333,1751.44444444444,89.3580551147461,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.321553498506546,0.0229681070361819,"medium","small_no_fire"
-76.75,1.75,21.6,1925.33333333333,59.424446105957,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,5.84762457758188,0.417687469827277,"small","small_no_fire"
-76.25,-7.25,21,1598.44444444444,71.7683334350586,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,16.9072977229953,1.20766412307109,"small","small_no_fire"
-76.25,-6.25,19,1972.44444444444,79.0277786254883,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,15.1423179730773,1.08159414093409,"small","small_no_fire"
-76.25,1.75,17.1,1961.66666666667,63.2380561828613,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.053592249751091,0.00382801783936364,"small","small_no_fire"
-76.25,2.25,9.5,1822.77777777778,57.7350006103516,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,2.46524357795715,0.17608882699694,"small","small_no_fire"
-76.25,2.75,18.625,1835.77777777778,41.422779083252,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,2.706408649683,0.193314903548786,"small","small_no_fire"
-76.25,3.25,13.275,1668.55555555556,30.8799991607666,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,25.4615589007735,1.81868277862668,"small","big_fire"
-75.75,-7.25,48.5,1786.77777777778,84.73388671875,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.375145748257637,0.0267961248755455,"tall","small_no_fire"
-75.75,-6.75,22.8,1859.11111111111,93.9127807617188,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.857475996017456,0.0612482854298183,"small","small_no_fire"
-75.75,2.75,20.7,1768.22222222222,46.9366683959961,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,3.35232063382864,0.239451473844903,"small","small_no_fire"
-75.75,3.75,4.5,1966.44444444444,57.4711112976074,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,6.13603729009628,0.43828837786402,"small","small_no_fire"
-75.75,4.25,13.225,1652.55555555556,44.785831451416,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.53911839425564,0.109937028161117,"small","small_no_fire"
-75.25,-10.75,18.1,1776.66666666667,64.4599990844727,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,5.35216235369444,0.382297310978174,"small","small_no_fire"
-75.25,-7.25,37.5,1755.55555555556,85.8794479370117,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,21.4909566342831,1.53506833102022,"tall","big_fire"
-75.25,-6.75,40.3,1932.66666666667,92.3177795410156,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.58097137510777,0.112926526793412,"tall","small_no_fire"
-75.25,2.25,13.5,1855.66666666667,81.0738906860352,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.523162439465523,0.0373687456761088,"small","small_no_fire"
-75.25,2.75,12.05,1571.22222222222,34.2238883972168,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,25.3082748055458,1.80773391468184,"small","big_fire"
-75.25,4.25,21.8,1697.33333333333,27.174165725708,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,32.8079203441739,2.34342288172671,"small","big_fire"
-74.75,-11.25,2.6,1768.55555555556,50.3516654968262,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,2.09293418377638,0.14949529884117,"small","small_no_fire"
-74.75,-9.75,45.75,1980.44444444444,65.9005584716797,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,3.10731556266546,0.221951111618962,"tall","small_no_fire"
-74.75,-9.25,45.8,1935.33333333333,68.8836135864258,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,11.2081765606999,0.800584040049996,"tall","small_no_fire"
-74.75,-8.25,32.2,1877.33333333333,67.5891647338867,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,59.855871796608,4.27541941404343,"tall","big_fire"
-74.75,-7.75,36.7785714285714,1874,87.9427795410156,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,4.85302647948265,0.346644748534475,"tall","small_no_fire"
-74.75,-7.25,36.3875,1871.33333333333,93.0830535888672,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0,0,"tall","small_no_fire"
-74.75,2.75,4.6,1815,87.0919418334961,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,4.3354956805706,0.3096782628979,"small","small_no_fire"
-74.75,3.25,12.5,1688.33333333333,56.662223815918,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,6.30475309491158,0.450339506779398,"small","small_no_fire"
-74.75,3.75,11.45,1705.88888888889,40.5044441223145,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,34.1262450441718,2.43758893172656,"small","big_fire"
-74.75,9.25,9.003125,1556,23.171667098999,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,2.30446676909924,0.164604769221374,"small","small_no_fire"
-74.75,20.25,8.5,1613.55555555556,61.0952758789062,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,17.8377430737019,1.27412450526442,"small","big_fire"
-74.25,-11.75,11.25,1528.55555555556,72.0325012207031,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,4.45532909035683,0.318237792168345,"small","small_no_fire"
-74.25,-11.25,11,1754.33333333333,66.3611145019531,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,5.51374946534634,0.393839247524738,"small","small_no_fire"
-74.25,-9.75,38.25,1851.22222222222,77.70361328125,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.482330247759819,0.0344521605542728,"tall","small_no_fire"
-74.25,-9.25,32.85,1712.22222222222,87.274169921875,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,6.14242416620255,0.438744583300182,"tall","small_no_fire"
-74.25,-8.75,30.5863636363636,1694.55555555556,90.4152755737305,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,33.339490801096,2.38139220007828,"tall","big_fire"
-74.25,-8.25,27.7066666666667,1764.33333333333,85.6352767944336,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,3.77680404484272,0.269771717488766,"medium","small_no_fire"
-74.25,-7.75,34.1727272727273,1971.66666666667,89.6297225952148,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.053592249751091,0.00382801783936364,"tall","small_no_fire"
-74.25,3.75,6.4,1771.55555555556,56.8291664123535,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,12.405632302165,0.886116593011788,"small","small_no_fire"
-74.25,5.25,14.55,1888.11111111111,50.9375,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,12.674943163991,0.905353083142212,"small","small_no_fire"
-73.75,-51.25,12.5,1996.66666666667,48.6824989318848,140,"Closed to open (>15%) herbaceous vegetation (grassland, savannas or lichens/mosses)","Non-Intact Forest",TRUE,0,0,"small","small_no_fire"
-73.75,-41.25,13.1,1949.66666666667,59.5055541992188,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0,0,"small","small_no_fire"
-73.75,-11.75,31.2,1615.66666666667,85.0811080932617,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.904913417994976,0.0646366727139269,"tall","small_no_fire"
-73.75,-11.25,15.95,1684.11111111111,82.0655517578125,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,0.261836424469948,0.0187026017478534,"small","small_no_fire"
-73.75,-10.75,45.5,1706.77777777778,81.5738906860352,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.53592249751091,0.0382801783936364,"tall","small_no_fire"
-73.75,-10.25,39.5375,1794.88888888889,88.9147186279297,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.738382115960121,0.0527415797114372,"tall","small_no_fire"
